 21 2003.729267 2.816E-26 7.327E-05.08620.118  675.20490.69-.001240       2 0 0 02       0 1 1 01                    Q  4f     3666632433 9 9 711     9.0    9.0
 21 2003.733196 3.804E-29 5.961E-05.06890.088 2392.34750.74-.002003       2 2 2 02       0 3 3 01                    Q 31e     3666632429 9 9 711    63.0   63.0
 21 2003.736127 1.554E-29 4.271E-04.06470.071 3094.41420.73-.002387       3 0 0 03       1 1 1 02                    Q 54f     3655532429 9 9 711   109.0  109.0
 21 2003.739205 1.248E-29 6.431E-04.08800.120 2589.72570.70-.002060       3 1 1 03       1 2 2 02                    P  3f     3666632429 9 9 711     5.0    7.0
 21 2003.752961 1.618E-26 7.379E-05.09030.123  669.72740.69-.001101       2 0 0 02       0 1 1 01                    Q  2f     4466632433 9 9 711     5.0    5.0
 21 2003.765971 9.435E-28 5.257E-05.06920.088 1699.26250.74-.001985       2 1 1 02       0 2 2 01                    Q 30e     4666632429 9 9 711    61.0   61.0
 21 2003.788566 4.200E-29 6.040E-05.06920.088 2368.03680.74-.001985       2 2 2 02       0 3 3 01                    Q 30f     3666632429 9 9 711    61.0   61.0
 21 2003.824150 1.122E-27 5.345E-05.06970.090 1653.07420.73-.001946       2 1 1 02       0 2 2 01                    Q 28e     4666632429 9 9 711    57.0   57.0
 21 2003.829621 8.435E-30 2.686E-04.06850.086 3024.58980.74-.002041       3 1 1 03       1 2 2 02                    Q 33f     3666632429 9 9 711    67.0   67.0
 21 2003.832781 1.847E-27 5.447E-05.07520.102 1429.12360.69-.001659       2 1 1 02       0 2 2 01                    Q 15f     4666632429 9 9 711    31.0   31.0
 21 2003.832852 4.676E-28 2.087E-08.07460.101  106.12970.69-.001758       0 3 3 01       0 0 0 01                    Q 16e     3666632429 9 9 711    33.0   33.0
 21 2003.848258 4.613E-29 6.118E-05.06940.089 2344.50920.73-.001965       2 2 2 02       0 3 3 01                    Q 29e     3666632429 9 9 711    59.0   59.0
 21 2003.867245 1.919E-29 4.776E-03.07520.102 3275.29950.69-.002123       4 0 0 04       2 1 1 03                    P 15e     3666632429 9 9 711    29.0   31.0
 21 2003.878385 1.306E-27 5.428E-05.07020.092 1610.01380.73-.001906       2 1 1 02       0 2 2 01                    Q 26e     4666632429 9 9 711    53.0   53.0
 21 2003.900678 5.037E-29 6.191E-05.06970.090 2321.76500.73-.001946       2 2 2 02       0 3 3 01                    Q 28f     3666632429 9 9 711    57.0   57.0
 21 2003.927369 1.829E-27 5.547E-05.07660.104 1406.41030.68-.001605       2 1 1 02       0 2 2 01                    Q 13f     4666632429 9 9 711    27.0   27.0
 21 2003.928673 1.486E-27 5.502E-05.07090.094 1570.08210.72-.001866       2 1 1 02       0 2 2 01                    Q 24e     4666632429 9 9 711    49.0   49.0
 21 2003.955763 5.470E-29 6.263E-05.06990.091 2299.80410.73-.001926       2 2 2 02       0 3 3 01                    Q 27e     3666632429 9 9 711    55.0   55.0
 21 2003.975010 1.652E-27 5.570E-05.07160.095 1533.27970.71-.001824       2 1 1 02       0 2 2 01                    Q 22e     4666632429 9 9 711    45.0   45.0
 21 2003.983743 7.330E-28 3.333E-08.07350.099  133.43930.70-.001808       0 3 3 01       0 0 0 01                    Q 18e     3666632429 9 9 711    37.0   37.0
 21 2004.005043 5.906E-29 6.331E-05.07020.092 2278.62670.73-.001906       2 2 2 02       0 3 3 01                    Q 26f     3666632429 9 9 711    53.0   53.0
 21 2004.008911 1.738E-27 5.626E-05.07820.107 1386.82910.68-.001544       2 1 1 02       0 2 2 01                    Q 11f     4666632429 9 9 711    23.0   23.0
 21 2004.017394 1.793E-27 5.633E-05.07250.097 1499.60730.71-.001780       2 1 1 02       0 2 2 01                    Q 20e     4666632429 9 9 711    41.0   41.0
 21 2004.055712 6.341E-29 6.398E-05.07050.093 2258.23280.72-.001886       2 2 2 02       0 3 3 01                    Q 25e     3666632429 9 9 711    51.0   51.0
 21 2004.055826 1.894E-27 5.684E-05.07350.099 1469.06550.70-.001734       2 1 1 02       0 2 2 01                    Q 18e     4666632429 9 9 711    37.0   37.0
 21 2004.077406 1.567E-27 5.669E-05.08010.109 1370.38040.68-.001475       2 1 1 02       0 2 2 01                    Q  9f     3666632429 9 9 711    19.0   19.0
 21 2004.090307 1.946E-27 5.732E-05.07460.101 1441.65470.69-.001685       2 1 1 02       0 2 2 01                    Q 16e     4666632429 9 9 711    33.0   33.0
 21 2004.092187 1.050E-29 2.777E-04.06890.088 2973.67920.74-.002003       3 1 1 03       1 2 2 02                    Q 31f     3666632429 9 9 711    63.0   63.0
 21 2004.101698 6.767E-29 6.460E-05.07090.094 2238.62270.72-.001866       2 2 2 02       0 3 3 01                    Q 24f     3666632429 9 9 711    49.0   49.0
