271 2835.983515 1.413E-23 7.886E+00.07160.112 1426.93731.13-.004000             V5         GROUND 40 12 0 A4     41 12 0 A2    23232210 9 6 3 4 1   810.0  830.0
271 2836.143607 2.910E-23 8.520E+00.07590.109 1194.06351.01-.004000             V5         GROUND 41  0 0 A3     42  0 0 A1    23232210 9 6 3 4 1   498.0  510.0
271 2836.589071 2.870E-23 8.008E+00.07160.112 1380.92581.13-.004000             V5         GROUND 40 11 0  G     41 11 0  G    23232210 9 6 3 4 1  1296.0 1328.0
271 2836.793008 3.686E-23 1.089E+00.07070.111  885.75141.04-.004000             V5         GROUND 34  7 0  G     34  7 0  G    23232210 9 6 3 4 1  1104.0 1104.0
271 2836.981881 2.654E-23 8.488E+00.07680.114 1212.09121.16-.004000             V5         GROUND 41  3 0 A3     42  3 0 A1    23232210 9 6 3 4 1   498.0  510.0
271 2836.981881 2.654E-23 8.488E+00.07680.114 1212.09121.16-.004000             V5         GROUND 41  3 0 E4     42  3 0 E4    23232210 9 6 3 4 1   498.0  510.0
271 2836.981881 4.422E-23 8.488E+00.07680.114 1212.09121.16-.004000             V5         GROUND 41  3 0 A4     42  3 0 A2    23232210 9 6 3 4 1   830.0  850.0
271 2837.152042 3.568E-23 8.120E+00.07160.112 1338.90511.13-.004000             V5         GROUND 40 10 0  G     41 10 0  G    23232210 9 6 3 4 1  1296.0 1328.0
271 2837.332249 1.681E-23 7.673E+00.07130.112 1476.87991.12-.004000             V5         GROUND 39 14 0  G     40 14 0  G    23232210 9 6 3 4 1  1264.0 1296.0
271 2837.517604 1.861E-23 8.488E+00.07170.115 1202.07601.19-.004000             V5         GROUND 41  2 0 E2     42  2 0 E1    23232211 9 6 3 4 1   332.0  340.0
271 2837.517604 7.443E-23 8.488E+00.07170.115 1202.07601.19-.004000             V5         GROUND 41  2 0  G     42  2 0  G    23232211 9 6 3 4 1  1328.0 1360.0
271 2837.669680 1.629E-23 8.224E+00.07160.112 1300.87811.13-.004000             V5         GROUND 40  9 0 A3     41  9 0 A1    23232210 9 6 3 4 1   486.0  498.0
271 2837.669680 1.629E-23 8.224E+00.07160.112 1300.87811.13-.004000             V5         GROUND 40  9 0 E4     41  9 0 E4    23232210 9 6 3 4 1   486.0  498.0
271 2837.669680 2.715E-23 8.224E+00.07160.112 1300.87811.13-.004000             V5         GROUND 40  9 0 A4     41  9 0 A2    23232210 9 6 3 4 1   810.0  830.0
271 2837.715595 1.475E-23 8.424E+00.07230.112 1252.75891.23-.004000             V5         GROUND 42  1 0 E2     43  1 0 E1    23232210 9 6 3 4 1   340.0  348.0
271 2837.715595 5.902E-23 8.424E+00.07230.112 1252.75891.23-.004000             V5         GROUND 42  1 0  G     43  1 0  G    23232210 9 6 3 4 1  1360.0 1392.0
271 2838.019578 2.228E-23 7.826E+00.07130.112 1422.88981.12-.004000             V5         GROUND 39 13 0  G     40 13 0  G    23232210 9 6 3 4 1  1264.0 1296.0
271 2838.139501 1.295E-23 8.312E+00.07160.112 1266.84731.13-.004000             V5         GROUND 40  8 0 E2     41  8 0 E1    23232210 9 6 3 4 1   324.0  332.0
271 2838.139501 5.182E-23 8.312E+00.07160.112 1266.84731.13-.004000             V5         GROUND 40  8 0  G     41  8 0  G    23232210 9 6 3 4 1  1296.0 1328.0
271 2838.359355 1.134E-23 7.369E+00.07110.111 1544.07721.11-.004000             V5         GROUND 38 16 0  G     39 16 0  G    23232210 9 6 3 4 1  1232.0 1264.0
271 2838.670164 1.084E-23 7.968E+00.07130.112 1372.88481.12-.004000             V5         GROUND 39 12 0 A3     40 12 0 A1    23232210 9 6 3 4 1   474.0  486.0
271 2838.670164 1.084E-23 7.968E+00.07130.112 1372.88481.12-.004000             V5         GROUND 39 12 0 E4     40 12 0 E4    23232210 9 6 3 4 1   474.0  486.0
271 2838.670164 1.806E-23 7.968E+00.07130.112 1372.88481.12-.004000             V5         GROUND 39 12 0 A4     40 12 0 A2    23232210 9 6 3 4 1   790.0  810.0
271 2838.716855 1.275E-22 9.120E+00.07070.111  859.70091.14-.004000             V5         GROUND 33  6 0 A3     34  6 0 A1    23232210 9 6 3 4 1   402.0  414.0
271 2838.716855 1.275E-22 9.120E+00.07070.111  859.70091.14-.004000             V5         GROUND 33  6 0 E4     34  6 0 E4    23232210 9 6 3 4 1   402.0  414.0
271 2838.716855 2.125E-22 9.120E+00.07070.111  859.70091.14-.004000             V5         GROUND 33  6 0 A4     34  6 0 A2    23232210 9 6 3 4 1   670.0  690.0
271 2838.716855 4.250E-23 9.120E+00.07070.111  859.70091.14-.004000             V5         GROUND 33  6 0 E3     34  6 0 E3    23232210 9 6 3 4 1   134.0  138.0
